"","Ascomycota","Basidiomycota","Mucoromycota","Microsporidia","Chytridiomycota","Cohort","Stage","SampleName"
"S2_018",45.7812736946904,45.4186419110036,4.43070106613744,2.41117169625962,1.44327449907364,"2021_JunY_2","adenoma","S2_018"
"S4_022",71.0009771060346,20.1766211920694,3.33019999752631,3.32803552213331,1.85588304411819,"2021_JunY_2","adenoma","S4_022"
"S4_011",37.8150096926059,53.2040985876489,3.2068679036278,2.89116588202714,2.0769869842149,"2021_JunY_2","adenoma","S4_011"
"S4_013",42.9002351062414,48.0326487157876,3.65967262564876,2.45752561770838,2.05828860400124,"2021_JunY_2","adenoma","S4_013"
"S4_033",62.0580250547869,28.8555261178164,3.97900107938377,2.1980178588951,1.79406666012495,"2021_JunY_2","adenoma","S4_033"
"S2_013",43.7750248866276,47.1308483574826,2.97312244220772,3.97854219665966,1.6458356376507,"2021_JunY_2","adenoma","S2_013"
"S4_010",39.2133962791769,51.6852269175727,3.07272218840985,3.20760613886467,2.4196864770615,"2021_JunY_2","adenoma","S4_010"
"S4_003",68.803010320754,22.035354329756,4.1863785405752,2.26258030950163,1.81611392757323,"2021_JunY_2","adenoma","S4_003"
"S2_027-2",60.2203996800167,30.5576530574101,2.75499600020933,2.82602032043183,3.16992755519337,"2021_JunY_2","adenoma","S2_027-2"
"S2_050_merged",36.2675884901894,54.2358440040898,2.98700034081503,4.196893714397,1.60913384293296,"2021_JunY_2","adenoma","S2_050_merged"
"S2_052",71.7818198799823,18.6833072594391,6.59280360520233,1.57727601746562,0.873280874214864,"2021_JunY_2","adenoma","S2_052"
"S2_035",63.576953433307,26.8429360694554,4.26045777426993,3.61168113654302,1.21546961325967,"2021_JunY_2","adenoma","S2_035"
"S4_054",47.9111608377219,42.4821723670081,4.49147038587421,2.15217628940887,2.13995897554608,"2021_JunY_2","adenoma","S4_054"
"S3_087",39.2916552871366,51.0725724358815,2.54239392208953,3.71800283039948,2.37356307570077,"2021_JunY_2","adenoma","S3_087"
"S3_021",73.038051582261,17.3045415216951,3.19949927284107,4.52863533440106,1.29231788810957,"2021_JunY_2","adenoma","S3_021"
"S4_004",66.899648689568,23.3805177051638,4.17309755846599,3.52118886977995,1.40597668709853,"2021_JunY_2","adenoma","S4_004"
"S2_024",40.1908340428683,49.9435457002184,4.33587531929071,2.44604449709399,2.4534483396883,"2021_JunY_2","adenoma","S2_024"
"S4_017",72.3205804954766,17.8033665000545,4.74805748898335,2.47348997991311,1.95925008953458,"2021_JunY_2","adenoma","S4_017"
"S3_057",32.9466248772045,57.1595640174019,2.7833652991533,2.98451606867194,2.99621088085325,"2021_JunY_2","adenoma","S3_057"
"S2_064",44.0506995986798,46.0549762151944,3.19041789980941,3.09899747431706,2.44588375660474,"2021_JunY_2","adenoma","S2_064"
"S4_028",77.4335944477048,12.4926641320711,3.91926717868898,2.60263836084815,2.2887907938047,"2021_JunY_2","adenoma","S4_028"
"S4_048",52.7089001165954,36.8223863194714,4.51457442673922,3.11853867081228,2.07384376214536,"2021_JunY_2","adenoma","S4_048"
"S3_024",46.4908303775413,43.0265532353699,3.68118338355957,3.01890817932101,2.72555137744353,"2021_JunY_2","adenoma","S3_024"
"S2_019",74.4660427165827,15.0174652694451,3.64504172999493,3.94368450523958,1.78119083806629,"2021_JunY_2","adenoma","S2_019"
"S3_013",65.7202093499532,23.7237996510834,4.36904250208591,3.73189047053172,1.69907208414452,"2021_JunY_2","adenoma","S3_013"
"S2_030",65.2147059779605,24.0982132215107,5.6279729978654,2.11401142064601,1.72718308790863,"2021_JunY_2","adenoma","S2_030"
"S2_062_merged",70.3318868039851,18.8894321862967,4.14552900189475,4.95843774830389,1.29423629362508,"2021_JunY_2","adenoma","S2_062_merged"
"S2_033",67.2643979057592,21.9289921465969,3.55202879581152,3.80235602094241,2.41655759162304,"2021_JunY_2","adenoma","S2_033"
"S2_058",65.7075637967358,23.4185049471674,3.6003246194329,4.15037421406848,2.49284771577765,"2021_JunY_2","adenoma","S2_058"
"S4_046",38.9647326507395,50.0513060741931,2.9110620357358,4.64319971447054,1.82471168217002,"2021_JunY_2","adenoma","S4_046"
"S3_005",46.1545772670324,42.7394478766147,3.36631096902406,4.74316326089774,2.27113664837776,"2021_JunY_2","adenoma","S3_005"
"S2_043",27.83186566756,61.0403106711152,3.8560411311054,4.43581469124323,2.37652464037631,"2021_JunY_2","adenoma","S2_043"
"S2_060",47.3970951326664,41.4123265599462,5.27188213610915,2.59421113030173,2.38440227659994,"2021_JunY_2","adenoma","S2_060"
"S4_014",67.7188239270024,21.0882054748226,4.07570125042244,2.5887124028388,3.04156809733018,"2021_JunY_2","adenoma","S4_014"
"S4_049",47.0609480812641,41.6772009029345,4.1038374717833,3.2979683972912,2.82618510158014,"2021_JunY_2","adenoma","S4_049"
"S3_010",55.8800035501908,32.6173781840774,3.89078725481495,3.46476435608414,2.88453004348984,"2021_JunY_2","adenoma","S3_010"
"S3_051",58.1361969060656,30.3350876260344,3.72299895451243,4.95277585809721,2.01655059982634,"2021_JunY_2","adenoma","S3_051"
"S3_066",72.7319801159901,15.6353562551781,3.53666114333057,5.22990886495443,2.23954018227009,"2021_JunY_2","adenoma","S3_066"
"S3_100",57.9816636169564,30.3436642268984,5.3894098810613,2.15576395242452,2.8076395242452,"2021_JunY_2","adenoma","S3_100"
"S2_032",68.1355133105457,20.1114684537541,4.52440687669434,4.25836434356531,2.07950967350856,"2021_JunY_2","adenoma","S2_032"
"S2_007",42.9918283634177,45.2199684302082,4.8847273078699,3.22999774501487,2.63618499468468,"2021_JunY_2","adenoma","S2_007"
"S4_050",55.0819483084197,33.0885214708892,4.85131102878642,3.0833321320975,2.94639124731524,"2021_JunY_2","adenoma","S4_050"
"S4_052",64.144727811788,23.912207977599,5.36552557169133,2.47893046366706,2.24833228100036,"2021_JunY_2","adenoma","S4_052"
"S3_044",48.5635832176917,39.4726741267826,6.06897162597065,2.84921314476365,2.32365880303522,"2021_JunY_2","adenoma","S3_044"
"S3_113",46.3096144625885,41.5630199960516,4.36303127732183,4.28124206785684,2.38598866232338,"2021_JunY_2","adenoma","S3_113"
"S2_010",67.5167495137238,20.3479576399395,4.28463367192565,5.73805921763562,1.421007132051,"2021_JunY_2","adenoma","S2_010"
"S2_015",45.1716632037202,42.6684476105669,3.78945285445731,4.41773028594044,3.03255169684377,"2021_JunY_2","adenoma","S2_015"
"S4_019",49.5081707123592,38.2912898619705,4.14088529271775,3.82357607488498,2.8954466127241,"2021_JunY_2","adenoma","S4_019"
"S3_008",56.7864193682461,30.8330735660848,4.76543017456359,3.17175810473815,3.29774522028263,"2021_JunY_2","adenoma","S3_008"
"S4_040",63.6141672059775,23.9865858680944,5.35094428428546,2.43278225569218,3.43295875742778,"2021_JunY_2","adenoma","S4_040"
"S2_063",49.7419023757056,37.8120566305431,4.77254203519788,3.98164639116129,2.73492921182117,"2021_JunY_2","adenoma","S2_063"
"S4_027",44.1352233249685,43.1924882629108,4.36250461570924,3.50567826434261,3.07236678497954,"2021_JunY_2","adenoma","S4_027"
"S4_026",66.772512986818,20.5416929405759,7.14500195177612,2.29784103534216,2.65741825060805,"2021_JunY_2","adenoma","S4_026"
"S4_038",66.3233736551647,20.9836111265957,7.6969173309549,2.33151234739952,2.40955460170578,"2021_JunY_2","adenoma","S4_038"
"S3_065",52.692438258508,34.524314690656,4.90537214631248,3.47322413646779,3.19740303827548,"2021_JunY_2","adenoma","S3_065"
"S2_037",73.4812570255608,13.7187820732125,4.89223400615806,5.04862909926201,2.20419334343385,"2021_JunY_2","adenoma","S2_037"
"S3_063",66.3440573132203,20.8094157433364,5.53998131090642,2.39175899968851,3.20384461353624,"2021_JunY_2","adenoma","S3_063"
"S2_045",48.1629421713628,38.9038828313361,3.96559789844903,3.95660153298068,3.88103206304653,"2021_JunY_2","adenoma","S2_045"
"S2_012_merged",38.5950225602316,48.4335537330798,4.11617809812991,3.41666903147081,3.57984051760833,"2021_JunY_2","adenoma","S2_012_merged"
"S3_080",48.5983883187547,38.4278072410864,5.23222444153638,3.75370204559543,2.7894483091122,"2021_JunY_2","adenoma","S3_080"
"S3_029",45.8867577973226,41.0971000671117,4.44350252552012,4.19978100385009,3.20723393733884,"2021_JunY_2","adenoma","S3_029"
"S3_091",43.8038348569354,43.1058380911521,4.14837794132207,5.87769380548497,2.48836672057028,"2021_JunY_2","adenoma","S3_091"
"S3_009",65.4234051441189,21.43581786716,4.72041534880945,5.36492212209823,2.10061466849675,"2021_JunY_2","adenoma","S3_009"
"S3_075",60.9561226618455,25.8153118698282,4.13044989917252,5.10256588554343,3.12287045407134,"2021_JunY_2","adenoma","S3_075"
"S3_030",66.8342474101158,19.8811700182815,4.78366849482023,3.55728214503352,3.68677635588056,"2021_JunY_2","adenoma","S3_030"
"S2_011_merged",66.7582661111604,19.9326300859853,5.74771740093963,4.79212835741512,2.11151493661909,"2021_JunY_2","adenoma","S2_011_merged"
"S3_026",46.3538485033598,40.2794746487477,3.99358582773366,4.45937690897984,3.71105681124007,"2021_JunY_2","adenoma","S3_026"
"S3_071",64.6681757600118,21.7499841333644,4.94404366498128,4.09570754617191,3.1585182677865,"2021_JunY_2","adenoma","S3_071"
"S2_038",65.9690286250587,20.39313832838,4.83132592940195,5.64471557432609,2.57260545388185,"2021_JunY_2","adenoma","S2_038"
"S3_031",65.9927262286453,20.3617744173805,5.23041584916495,4.56046322438628,2.69416662678853,"2021_JunY_2","adenoma","S3_031"
"S3_046",77.0059930665694,9.3292537439122,3.87654563572822,6.55868854299709,1.98739631433424,"2021_JunY_2","adenoma","S3_046"
"S3_040",43.6290331713836,42.6845151134214,4.51420740891743,4.53459269074395,3.54250897518658,"2021_JunY_2","adenoma","S3_040"
"S3_007",63.92895096402,22.2445726430849,5.05161682101108,3.69287991498406,3.12737209655382,"2021_JunY_2","adenoma","S3_007"
"S3_035",30.4978228666338,55.6583022848678,2.48238093100507,8.30452933518876,1.92126408403286,"2021_JunY_2","adenoma","S3_035"
"S3_069",58.598030438675,27.550581915846,5.82094897045658,3.05461056401074,3.66696508504924,"2021_JunY_2","adenoma","S3_069"
"S3_073",51.2968195319858,34.7315800912845,5.23436933999855,3.99188582192277,3.94479460986742,"2021_JunY_2","adenoma","S3_073"
"S3_062",66.6924454575057,19.1957017258222,4.90068381634647,3.89938130901986,3.40687072614783,"2021_JunY_2","adenoma","S3_062"
"S4_042",63.9357358423575,21.8267353097816,7.167583880703,3.12888336587964,2.94248180365702,"2021_JunY_2","adenoma","S4_042"
"S2_004",62.026838535905,23.659275648117,4.43942090327546,5.74166706748112,3.2682410658458,"2021_JunY_2","adenoma","S2_004"
"S4_006",64.300948256062,21.3521672080585,6.08983823867178,4.13426518358106,2.93007841979197,"2021_JunY_2","adenoma","S4_006"
"S4_025",60.427669239576,25.2169738154153,5.49913210473834,4.18066994127858,3.09857074269675,"2021_JunY_2","adenoma","S4_025"
"S2_061",64.6611587003903,20.7461097876223,6.15337827563485,4.0076368121378,3.10710122155203,"2021_JunY_2","adenoma","S2_061"
"S4_032",60.702189732068,24.6973609201569,5.86164112538144,3.54112873478421,3.98712316823715,"2021_JunY_2","adenoma","S4_032"
"S4_051",62.5574924762932,22.6165464766339,6.18931349724604,4.76406791210039,3.2309352109477,"2021_JunY_2","adenoma","S4_051"
"S3_027",69.359096996365,15.773866462598,4.93686627128372,4.94930170269753,3.88368088769849,"2021_JunY_2","adenoma","S3_027"
"S2_039_merged",63.2058808895965,21.9202447882979,5.86471963779293,4.50644310662222,3.35215682372257,"2021_JunY_2","adenoma","S2_039_merged"
"S4_023",71.3683223992502,13.7019681349578,4.12371134020619,6.04498594189316,4.24554826616682,"2021_JunY_2","adenoma","S4_023"
"S3_095",58.2900722504683,26.7460529836767,4.87556863794488,6.23762376237624,3.01578806529302,"2021_JunY_2","adenoma","S3_095"
"S3_112",63.56851292036,21.3881914911786,5.44482587829414,5.0520059435364,3.82401666922854,"2021_JunY_2","adenoma","S3_112"
"S2_009",63.8073348320639,20.9811092843002,6.37016407744187,4.46263798946415,3.0533838875281,"2021_JunY_2","adenoma","S2_009"
"S3_090",64.6740914163184,20.0971489836553,4.80493621862897,5.92521278690677,3.37833402621272,"2021_JunY_2","adenoma","S3_090"
"S2_026",63.7285935658186,21.0269790604347,4.79848482841741,6.81032541753308,2.8647868296624,"2021_JunY_2","adenoma","S2_026"
"S2_016_merged",68.032891381948,16.7197858235594,6.64839367669556,3.67159612442631,3.4931157572667,"2021_JunY_2","adenoma","S2_016_merged"
"S3_072",55.9428401814867,28.6943985073994,6.03824789042955,4.95696052241021,3.17601662214307,"2021_JunY_2","adenoma","S3_072"
"S3_049",50.9775993784799,33.6354611765721,4.86425827614485,4.93763218093142,4.16720618067245,"2021_JunY_2","adenoma","S3_049"
"S1_075",51.2355363796823,33.2932928025103,5.7045499117474,4.63326142380859,4.36850362816238,"2021_JunY_2","adenoma","S1_075"
"S3_088",56.5416795785559,27.9537237888648,4.87966119202562,5.69569259374032,3.77233756843301,"2021_JunY_2","adenoma","S3_088"
"S3_078",62.3245752875383,22.0955998733777,6.23615068059512,4.78526960008442,3.27635327635328,"2021_JunY_2","adenoma","S3_078"
"S3_028",53.3319675729462,31.0515379437502,4.72065322368228,5.72741373759841,4.29629196054904,"2021_JunY_2","adenoma","S3_028"
"S1_098",63.1696737575562,21.159614231,6.30104748281113,4.04457570024457,4.03765400766001,"2021_JunY_2","adenoma","S1_098"
"S3_064",57.6615017878427,26.6674612634088,4.85101311084625,5.61620977353993,4.38855780691299,"2021_JunY_2","adenoma","S3_064"
"S3_050",63.5383179508452,20.6540150022469,5.51004182654084,6.73372740156936,3.07995437104635,"2021_JunY_2","adenoma","S3_050"
"S3_105",59.1565622918055,25.0233177881412,5.08860759493671,4.31978680879414,4.40906062624917,"2021_JunY_2","adenoma","S3_105"
"S3_055",65.2848289625713,18.8578831273415,4.92046263552863,6.55439235320892,3.26085687942766,"2021_JunY_2","adenoma","S3_055"
"S4_034_merged",64.750126563969,19.3534389238447,4.74434078252694,6.6464164316193,3.73906125696102,"2021_JunY_2","adenoma","S4_034_merged"
"S4_045",62.0011381349432,21.921468688918,6.05685726303288,4.27295444986021,3.90924610931044,"2021_JunY_2","adenoma","S4_045"
"S3_011",63.6297287434619,20.1556988200949,4.14791387909013,7.64505534606496,3.57620727405425,"2021_JunY_2","adenoma","S3_011"
"S2_044",57.8398221571116,25.7267454240378,5.98260751062543,4.56190857444616,4.54231860110556,"2021_JunY_2","adenoma","S2_044"
"S3_067",65.6709691956095,17.8324266907007,6.30250748382528,5.52676473428397,3.6566131264686,"2021_JunY_2","adenoma","S3_067"
"S3_076",60.3778685142768,23.1159925450639,6.3196232696439,4.02196645278778,4.78453243039451,"2021_JunY_2","adenoma","S3_076"
"S3_022",62.2813089993707,21.0761485210824,5.40906230333543,4.9685336689742,4.96538703587162,"2021_JunY_2","adenoma","S3_022"
"S3_103",56.1685611311339,27.0723593013585,6.6121430551705,4.1123740874226,4.44506053045005,"2021_JunY_2","adenoma","S3_103"
"S3_098",68.0211561313171,15.1937370395396,6.02530347864582,6.17442158484587,3.37612712318554,"2021_JunY_2","adenoma","S3_098"
"S3_077",60.0018691339234,22.9623102495294,6.88375322091828,3.68753421182628,4.77563717440355,"2021_JunY_2","adenoma","S3_077"
"S2_047",55.6387479786456,27.3065591564584,4.84017455640963,8.75218749307755,2.68480163037459,"2021_JunY_2","adenoma","S2_047"
"S3_085",69.0695216032028,13.7581250984008,5.1910663277929,8.56480960842086,2.48757337891635,"2021_JunY_2","adenoma","S3_085"
"S3_036",66.981952598391,15.7969123722548,4.6350655939697,6.17163151409727,4.30165978111184,"2021_JunY_2","adenoma","S3_036"
"S3_094",63.5940793139369,19.1162576612806,6.25984156592941,5.06552968821919,4.54226119818794,"2021_JunY_2","adenoma","S3_094"
"S3_070",60.0297266053118,22.6402630354167,7.1163691503896,5.5864999174261,3.78939150539733,"2021_JunY_2","adenoma","S3_070"
"S2_022_merged",63.0896956631424,19.5445267527464,5.48815448478316,5.53631630851088,5.13038093709149,"2021_JunY_2","adenoma","S2_022_merged"
"S1_097",52.318187430547,30.1734782071861,5.21051981726139,6.35263612791703,4.93888134337573,"2021_JunY_2","adenoma","S1_097"
"S2_003",34.1643023367018,48.3120277981447,5.34923013165864,4.36418119799802,5.08782556026651,"2021_JunY_2","adenoma","S2_003"
"S5_054",64.2417234951273,18.1363411123434,5.13225890181458,6.97751244720262,3.61263833502442,"2021_JunY_2","adenoma","S5_054"
"S3_048",60.5203773687502,21.5355754329681,5.93784834561322,5.92697316549305,4.46154264430005,"2021_JunY_2","adenoma","S3_048"
"S2_036",46.8501166623458,34.9246324210214,4.70352949890745,9.08855227584164,3.51838820784415,"2021_JunY_2","adenoma","S2_036"
"S3_023",60.5341063278648,20.7845072159862,7.23140495867769,6.29702726039225,3.91636857037128,"2021_JunY_2","adenoma","S3_023"
"S3_041",59.1257420399352,21.958985429034,8.02482460874258,5.09444144630329,4.73286562331355,"2021_JunY_2","adenoma","S3_041"
"S3_089",57.3484957535627,23.6159493306463,6.77702605441198,6.20411688498633,4.67108104217648,"2021_JunY_2","adenoma","S3_089"
"S4_053",59.9108763822413,20.8615283050008,6.1313748143258,3.89915827694339,6.81630632117511,"2021_JunY_2","adenoma","S4_053"
"S3_059",64.9690295939436,15.7902568776622,5.72533993043284,7.58542437826677,4.65579137292833,"2021_JunY_2","adenoma","S3_059"
"S3_107",60.3317315144939,20.3534335761897,5.94998191494859,6.59587660827779,4.93980261458172,"2021_JunY_2","adenoma","S3_107"
"S3_102",67.2255673923113,12.8485409911996,6.48448355720241,6.36405743399722,5.73876794812413,"2021_JunY_2","adenoma","S3_102"
"S3_104",54.5575737377104,25.3041159806699,5.87402099650058,5.80736543909348,6.40726545575737,"2021_JunY_2","adenoma","S3_104"
"S2_053",63.719512195122,15.9420289855072,4.95537292329445,6.45987981618947,8.30461293743372,"2021_JunY_2","adenoma","S2_053"
"S3_101",54.9043800123381,23.9495510315991,7.04297758585235,8.51326341764343,4.31146754404003,"2021_JunY_2","adenoma","S3_101"
"S3_106",56.942699409861,21.5495907100704,5.92233009708738,8.90348372358652,5.15134209023415,"2021_JunY_2","adenoma","S3_106"
"S3_109",59.6661960467931,18.7878176684147,6.80213795885438,7.0542557482856,6.32143337367218,"2021_JunY_2","adenoma","S3_109"
"S3_086",51.5458465543894,26.8773899601334,5.84980880318933,6.76104466682939,7.90415751362786,"2021_JunY_2","adenoma","S3_086"
"S3_014",57.4325085420343,20.8388089963579,5.27165546502459,6.18030263207299,6.41685127473435,"2021_JunY_2","adenoma","S3_014"
"S3_034",62.9684623880231,14.5330715425206,7.28923794330593,6.78120014725733,7.19229353294883,"2021_JunY_2","adenoma","S3_034"
"S4_015",55.9415378097861,18.4636023441361,4.54705923886182,1.81811763044553,11.4029513521147,"2021_JunY_2","adenoma","S4_015"
"S3_111",48.0201423931787,25.8846678726713,7.98290435536936,8.10138902112624,8.44309033397865,"2021_JunY_2","adenoma","S3_111"
"S3_068",62.7120104374369,10.9113064027768,5.84398001132363,2.91706668635994,11.4799497821431,"2021_JunY_2","adenoma","S3_068"
"S3_039",60.4940242435852,11.1575833040665,8.75450975383928,7.64981960984643,10.1210050764663,"2021_JunY_2","adenoma","S3_039"
"S3_110",48.4585081784705,14.1474693842597,4.08067140532671,30.0976278153635,2.41928577545602,"2021_JunY_2","adenoma","S3_110"
"S5_101",41.1367776121874,54.9608102886791,1.4019981233096,1.1825909366893,0.99906165479936,"2021_JunY_2","CRC","S5_101"
"S5_030",72.4429123805355,23.2581892463705,1.04691033778361,1.10892244838404,1.8931932589188,"2021_JunY_2","CRC","S5_030"
"S5_092",38.3747160462558,57.1611749155065,1.93128121512415,1.14056402909586,0.914984051099801,"2021_JunY_2","CRC","S5_092"
"S6_002",34.8765862501743,60.2225011233518,1.57734083267482,1.73073645392708,1.20237375850261,"2021_JunY_2","CRC","S6_002"
"S5_012_merged",46.0632730732636,48.0603790041231,2.31129083412623,2.69088962892483,0.623414208690136,"2021_JunY_2","CRC","S5_012_merged"
"S5_094_merged",56.8199960087807,37.1682298942327,2.11035721412892,1.7910596687288,1.21732189183796,"2021_JunY_2","CRC","S5_094_merged"
"S5_104",40.6367779477394,52.840111649031,2.09499629413527,2.23455758283002,1.2213583965433,"2021_JunY_2","CRC","S5_104"
"S5_093",35.9407972711242,57.5195848871159,2.29164859942763,2.5915647674385,1.2119503945885,"2021_JunY_2","CRC","S5_093"
"S6_020",43.6968395880323,49.3899290741596,2.82888121959836,2.05168618712465,1.55167259979891,"2021_JunY_2","CRC","S6_020"
"S5_098",58.4836335486256,34.5665461183838,2.65976498861916,1.75969681914291,1.73427769240546,"2021_JunY_2","CRC","S5_098"
"S5_015",50.0721935739786,42.7798492661642,2.57199523998413,2.4022213407378,1.47084490281634,"2021_JunY_2","CRC","S5_015"
"S6_009",74.4543521247622,17.2219527664814,4.1226728351304,2.10797298809835,1.50729395963138,"2021_JunY_2","CRC","S6_009"
"S5_052",77.8966085970519,13.1558602205958,2.31161735903515,3.19296979692815,2.96361199876301,"2021_JunY_2","CRC","S5_052"
"S5_082",74.4247321271737,16.4544177059547,3.84243808185491,2.38450728965396,2.02880730721939,"2021_JunY_2","CRC","S5_082"
"S6_001",73.123133378453,17.7481946936723,3.26848925508994,2.29365488379602,2.00058365879555,"2021_JunY_2","CRC","S6_001"
"S6_012",42.1157739235104,48.6157465667232,3.37582754281337,3.59194616184275,1.58942933741861,"2021_JunY_2","CRC","S6_012"
"S5_028",45.5649265668169,45.0269012650865,3.51170568561873,2.79191507924967,1.97760651446852,"2021_JunY_2","CRC","S5_028"
"S5_013",42.7866776279245,47.7392405625792,3.23060857199991,2.76845823982936,2.44628613326816,"2021_JunY_2","CRC","S5_013"
"S5_083",61.73188270452,28.5861038475906,2.94406051550243,3.74252895031752,2.25532312289877,"2021_JunY_2","CRC","S5_083"
"S5_022",49.7303083526465,40.508828634082,4.63828062481163,1.65244593176126,2.24379293501419,"2021_JunY_2","CRC","S5_022"
"S6_024",57.2639440459961,32.9233596111671,4.22025961709442,2.15458479046885,2.36796870369273,"2021_JunY_2","CRC","S6_024"
"S5_084_merged",59.1632560254661,31.0093929842718,4.10217810603566,2.37882423044958,2.50740932398739,"2021_JunY_2","CRC","S5_084_merged"
"S6_023",45.4953503854992,44.6277086957455,4.84290101582802,1.63004961020553,2.20561389944806,"2021_JunY_2","CRC","S6_023"
"S5_011",42.034731827263,48.0836022744736,3.24880897495005,2.85846011987091,2.70170585523283,"2021_JunY_2","CRC","S5_011"
"S6_014",71.9454559541334,17.9011389168668,3.3857596652979,4.34647865499341,1.71224916711862,"2021_JunY_2","CRC","S6_014"
"S6_022",62.6793702434207,27.0725614361239,3.69342938476733,4.22645674780689,1.75739266833207,"2021_JunY_2","CRC","S6_022"
"S6_005",75.9938967534119,13.6221073154192,2.68712384504535,5.70484021361363,1.6783928117318,"2021_JunY_2","CRC","S6_005"
"S6_010",49.5553272153917,40.0240938241859,3.61053041845303,3.59281437125748,2.48024660737696,"2021_JunY_2","CRC","S6_010"
"S6_017",45.4093890883568,44.0434090111492,4.2302189347515,3.03836082390735,1.77766379612882,"2021_JunY_2","CRC","S6_017"
"S5_099",69.4998206864544,19.9481045503449,3.4470392169272,3.06098770120035,2.97660485623273,"2021_JunY_2","CRC","S5_099"
"S5_002",48.5769380980277,40.7024995118141,3.3904510837727,3.76879515719586,2.54344854520601,"2021_JunY_2","CRC","S5_002"
"S6_031",61.9320996648696,27.2213317791053,5.0182136092088,2.02826752149206,2.48870756229054,"2021_JunY_2","CRC","S6_031"
"S5_021",64.0199506965545,25.0415639511552,3.37957920082555,4.55483575073095,2.45370635785129,"2021_JunY_2","CRC","S5_021"
"S5_020",61.4670508071523,27.5369277907349,4.73315955549458,2.36657977774729,2.59752137924727,"2021_JunY_2","CRC","S5_020"
"S5_019",65.7229918860504,23.0875527052404,4.45735747440031,3.11448109697764,2.39520958083832,"2021_JunY_2","CRC","S5_019"
"S5_032",69.7227174449039,19.0759776960134,4.30527633425634,3.49732579751925,2.23419185980351,"2021_JunY_2","CRC","S5_032"
"S5_086",63.1752973174764,25.5666364460562,3.25849288037971,5.87168684336835,1.68524345368247,"2021_JunY_2","CRC","S5_086"
"S5_056",68.4086261077765,19.932494222104,4.04037045042648,3.5864522887119,2.65201270305771,"2021_JunY_2","CRC","S5_056"
"S5_025",55.630258708815,32.5725406935598,4.09294644963435,4.88126130376661,2.21160651096957,"2021_JunY_2","CRC","S5_025"
"S5_017",51.0018214936248,37.1389539422326,3.80995749848209,4.45615404631798,2.43082661115448,"2021_JunY_2","CRC","S5_017"
